"﻿YEAR","JURISDICTION","AGE_GROUP","METRIC","BEST_DETECTION_METHOD","DETECTION_METHOD","AMPHETAMINE","CANNABIS","COCAINE","ECSTASY","METHYLAMPHETAMINE","OTHER","UNKNOWN","NO_DRUGS_DETECTED","COUNT","FINES","ARRESTS","CHARGES"
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","17-25","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","40-64","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"WA","26-39","positive_drug_tests","Yes","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Not applicable","Yes","Not applicable",1,,0,1
2023,"QLD","Unknown","positive_drug_tests","Yes","Indicator (Stage 1)","55","6408","351","226","6162","2","1411","66",11983,,,11983
2023,"SA","0-16","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Not applicable","No","Not applicable","Yes","No","Not applicable","No","No",1,0,0,0
2023,"SA","17-25","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Not applicable","No","Not applicable","Yes","No","Not applicable","No","No",17,20,0,2
2023,"SA","26-39","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Not applicable","No","Not applicable","Yes","No","Not applicable","No","No",8,8,0,0
2023,"SA","40-64","positive_drug_tests","Yes","Laboratory or Toxicology (Stage 3)","Not applicable","No","Not applicable","Yes","No","Not applicable","No","No",2,3,0,0
