YEAR,JURISDICTION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES
2023,ACT,40-64,non_wearing_seatbelts,Police issued,1
2023,NSW,0-16,non_wearing_seatbelts,Police issued,1
2023,NSW,17-25,non_wearing_seatbelts,Police issued,72
2023,NSW,26-39,non_wearing_seatbelts,Police issued,127
2023,NSW,40-64,non_wearing_seatbelts,Police issued,85
2023,NSW,65 and over,non_wearing_seatbelts,Police issued,13
2023,NSW,0-16,non_wearing_seatbelts,Police issued,5
2023,NSW,17-25,non_wearing_seatbelts,Police issued,143
2023,NSW,26-39,non_wearing_seatbelts,Police issued,185
2023,NSW,40-64,non_wearing_seatbelts,Police issued,128
2023,NSW,65 and over,non_wearing_seatbelts,Police issued,23
2023,NSW,17-25,non_wearing_seatbelts,Police issued,9
2023,NSW,26-39,non_wearing_seatbelts,Police issued,46
2023,NSW,40-64,non_wearing_seatbelts,Police issued,29
2023,NSW,65 and over,non_wearing_seatbelts,Police issued,8
2023,NSW,17-25,non_wearing_seatbelts,Police issued,2
2023,NSW,26-39,non_wearing_seatbelts,Police issued,1
2023,NSW,40-64,non_wearing_seatbelts,Police issued,5
2023,NSW,17-25,non_wearing_seatbelts,Police issued,44
2023,NSW,26-39,non_wearing_seatbelts,Police issued,78
2023,NSW,40-64,non_wearing_seatbelts,Police issued,44
2023,NSW,65 and over,non_wearing_seatbelts,Police issued,9
2023,NSW,26-39,non_wearing_seatbelts,Police issued,2
2023,NSW,65 and over,non_wearing_seatbelts,Police issued,1
2023,NT,17-25,non_wearing_seatbelts,Police issued,9
2023,NT,26-39,non_wearing_seatbelts,Police issued,22
2023,NT,40-64,non_wearing_seatbelts,Police issued,26
2023,NT,65 and over,non_wearing_seatbelts,Police issued,1
2023,SA,0-16,non_wearing_seatbelts,Police issued,2
2023,SA,17-25,non_wearing_seatbelts,Police issued,42
2023,SA,26-39,non_wearing_seatbelts,Police issued,92
2023,SA,40-64,non_wearing_seatbelts,Police issued,110
2023,SA,65 and over,non_wearing_seatbelts,Police issued,40
2023,TAS,17-25,non_wearing_seatbelts,Fixed or mobile camera,39
2023,TAS,17-25,non_wearing_seatbelts,Police issued,16
2023,TAS,26-39,non_wearing_seatbelts,Fixed or mobile camera,82
2023,TAS,26-39,non_wearing_seatbelts,Police issued,25
2023,TAS,40-64,non_wearing_seatbelts,Fixed or mobile camera,94
2023,TAS,40-64,non_wearing_seatbelts,Police issued,26
2023,TAS,65 and over,non_wearing_seatbelts,Fixed or mobile camera,52
2023,TAS,65 and over,non_wearing_seatbelts,Police issued,7
2023,VIC,17-25,non_wearing_seatbelts,Mobile camera,103
2023,VIC,17-25,non_wearing_seatbelts,Police issued,32
2023,VIC,26-39,non_wearing_seatbelts,Mobile camera,353
2023,VIC,26-39,non_wearing_seatbelts,Police issued,59
2023,VIC,40-64,non_wearing_seatbelts,Mobile camera,521
2023,VIC,40-64,non_wearing_seatbelts,Police issued,46
2023,VIC,65 and over,non_wearing_seatbelts,Mobile camera,158
2023,VIC,65 and over,non_wearing_seatbelts,Police issued,12
2023,VIC,17-25,non_wearing_seatbelts,Mobile camera,175
2023,VIC,17-25,non_wearing_seatbelts,Police issued,75
2023,VIC,26-39,non_wearing_seatbelts,Mobile camera,790
2023,VIC,26-39,non_wearing_seatbelts,Police issued,159
2023,VIC,40-64,non_wearing_seatbelts,Mobile camera,1094
2023,VIC,40-64,non_wearing_seatbelts,Police issued,138
2023,VIC,65 and over,non_wearing_seatbelts,Mobile camera,328
2023,VIC,65 and over,non_wearing_seatbelts,Police issued,21
2023,VIC,17-25,non_wearing_seatbelts,Police issued,8
2023,VIC,26-39,non_wearing_seatbelts,Police issued,11
2023,VIC,40-64,non_wearing_seatbelts,Police issued,8
2023,VIC,65 and over,non_wearing_seatbelts,Police issued,8
2023,VIC,26-39,non_wearing_seatbelts,Police issued,3
2023,WA,17-25,non_wearing_seatbelts,Police issued,20
2023,WA,26-39,non_wearing_seatbelts,Police issued,48
2023,WA,40-64,non_wearing_seatbelts,Police issued,24
2023,WA,65 and over,non_wearing_seatbelts,Police issued,4
2008,NSW,All ages,speed_fines,Fixed or mobile camera,590408
2008,NT,All ages,speed_fines,Fixed or mobile camera,23865
2008,QLD,All ages,speed_fines,Fixed or mobile camera,502886
2008,SA,All ages,speed_fines,Fixed or mobile camera,119500
2008,TAS,All ages,speed_fines,Fixed or mobile camera,59962
2008,VIC,All ages,speed_fines,Fixed or mobile camera,1114036
2008,WA,All ages,speed_fines,Fixed or mobile camera,228822
2009,NSW,All ages,speed_fines,Fixed or mobile camera,513616
2009,NT,All ages,speed_fines,Fixed or mobile camera,19893
2009,QLD,All ages,speed_fines,Fixed or mobile camera,475870
2009,SA,All ages,speed_fines,Fixed or mobile camera,107676
2009,TAS,All ages,speed_fines,Fixed or mobile camera,67768
2009,VIC,All ages,speed_fines,Fixed or mobile camera,1136590
2009,WA,All ages,speed_fines,Fixed or mobile camera,254858
2010,ACT,All ages,speed_fines,Fixed or mobile camera,58705
2010,NSW,All ages,speed_fines,Fixed or mobile camera,390746
2010,NT,All ages,speed_fines,Fixed or mobile camera,26775
2010,QLD,All ages,speed_fines,Fixed or mobile camera,440622
2010,SA,All ages,speed_fines,Fixed or mobile camera,91335
2010,TAS,All ages,speed_fines,Fixed or mobile camera,37376
2010,VIC,All ages,speed_fines,Fixed or mobile camera,1172460
2010,WA,All ages,speed_fines,Fixed or mobile camera,300344
2011,ACT,All ages,speed_fines,Fixed or mobile camera,56719
2011,NSW,All ages,speed_fines,Fixed or mobile camera,389649
2011,NT,All ages,speed_fines,Fixed or mobile camera,24633
2011,QLD,All ages,speed_fines,Fixed or mobile camera,588714
2011,SA,All ages,speed_fines,Fixed or mobile camera,61859
2011,TAS,All ages,speed_fines,Fixed or mobile camera,24427
2011,VIC,All ages,speed_fines,Fixed or mobile camera,1151555
2011,WA,All ages,speed_fines,Fixed or mobile camera,558552
2012,ACT,All ages,speed_fines,Fixed or mobile camera,54201
2012,NSW,All ages,speed_fines,Fixed or mobile camera,432586
2012,NT,All ages,speed_fines,Fixed or mobile camera,27730
2012,QLD,All ages,speed_fines,Fixed or mobile camera,653679
2012,SA,All ages,speed_fines,Fixed or mobile camera,54773
2012,TAS,All ages,speed_fines,Fixed or mobile camera,7410
2012,VIC,All ages,speed_fines,Fixed or mobile camera,1185037
2012,WA,All ages,speed_fines,Fixed or mobile camera,588746
2013,ACT,All ages,speed_fines,Fixed or mobile camera,51948
2013,NSW,All ages,speed_fines,Fixed or mobile camera,426904
2013,NT,All ages,speed_fines,Fixed or mobile camera,24536
2013,QLD,All ages,speed_fines,Fixed or mobile camera,762905
2013,SA,All ages,speed_fines,Fixed or mobile camera,74391
2013,TAS,All ages,speed_fines,Fixed or mobile camera,7517
2013,VIC,All ages,speed_fines,Fixed or mobile camera,1015986
2013,WA,All ages,speed_fines,Fixed or mobile camera,543491
2014,ACT,All ages,speed_fines,Fixed or mobile camera,45120
2014,NSW,All ages,speed_fines,Fixed or mobile camera,468465
2014,NT,All ages,speed_fines,Fixed or mobile camera,22871
2014,QLD,All ages,speed_fines,Fixed or mobile camera,1004090
2014,SA,All ages,speed_fines,Fixed or mobile camera,100562
2014,TAS,All ages,speed_fines,Fixed or mobile camera,9250
2014,VIC,All ages,speed_fines,Fixed or mobile camera,1307924
2014,WA,All ages,speed_fines,Fixed or mobile camera,711518
2015,ACT,All ages,speed_fines,Fixed or mobile camera,50640
2015,NSW,All ages,speed_fines,Fixed or mobile camera,486571
2015,NT,All ages,speed_fines,Fixed or mobile camera,24928
2015,QLD,All ages,speed_fines,Fixed or mobile camera,1076622
2015,SA,All ages,speed_fines,Fixed or mobile camera,85282
2015,TAS,All ages,speed_fines,Fixed or mobile camera,15220
2015,VIC,All ages,speed_fines,Fixed or mobile camera,1306201
2015,WA,All ages,speed_fines,Fixed or mobile camera,752276
2016,ACT,All ages,speed_fines,Fixed or mobile camera,55750
2016,NSW,All ages,speed_fines,Fixed or mobile camera,494676
2016,NT,All ages,speed_fines,Fixed or mobile camera,22239
2016,QLD,All ages,speed_fines,Fixed or mobile camera,659305
2016,SA,All ages,speed_fines,Fixed or mobile camera,182856
2016,TAS,All ages,speed_fines,Fixed or mobile camera,15977
2016,VIC,All ages,speed_fines,Fixed or mobile camera,1266642
2016,WA,All ages,speed_fines,Fixed or mobile camera,567954
2017,ACT,All ages,speed_fines,Fixed or mobile camera,52913
2017,NSW,All ages,speed_fines,Fixed or mobile camera,478004
2017,NSW,All ages,speed_fines,Police issued,253949
2017,NT,All ages,speed_fines,Fixed or mobile camera,22556
2017,QLD,All ages,speed_fines,Fixed or mobile camera,733717
2017,SA,All ages,speed_fines,Fixed or mobile camera,162804
2017,TAS,All ages,speed_fines,Fixed or mobile camera,13095
2017,VIC,All ages,speed_fines,Fixed or mobile camera,1220180
2017,WA,All ages,speed_fines,Fixed or mobile camera,646380
2017,WA,All ages,speed_fines,Police issued,107803
2018,ACT,All ages,speed_fines,Fixed or mobile camera,66449
2018,NSW,All ages,speed_fines,Fixed or mobile camera,444372
2018,NSW,All ages,speed_fines,Police issued,237017
2018,NT,All ages,speed_fines,Fixed or mobile camera,27639
2018,NT,All ages,speed_fines,Police issued,9813
2018,QLD,All ages,speed_fines,Fixed or mobile camera,859691
2018,QLD,All ages,speed_fines,Police issued,161732
2018,SA,All ages,speed_fines,Fixed or mobile camera,174731
2018,TAS,All ages,speed_fines,Fixed or mobile camera,8609
2018,VIC,All ages,speed_fines,Fixed or mobile camera,1600565
2018,WA,All ages,speed_fines,Fixed or mobile camera,573664
2018,WA,All ages,speed_fines,Police issued,115534
2019,ACT,All ages,speed_fines,Fixed or mobile camera,59330
2019,NSW,All ages,speed_fines,Fixed or mobile camera,442556
2019,NSW,All ages,speed_fines,Police issued,216237
2019,NT,All ages,speed_fines,Fixed or mobile camera,27208
2019,NT,All ages,speed_fines,Police issued,12292
2019,QLD,All ages,speed_fines,Fixed or mobile camera,886731
2019,QLD,All ages,speed_fines,Police issued,155049
2019,SA,All ages,speed_fines,Fixed or mobile camera,202914
2019,TAS,All ages,speed_fines,Fixed or mobile camera,6738
2019,VIC,All ages,speed_fines,Fixed or mobile camera,1004679
2019,WA,All ages,speed_fines,Fixed or mobile camera,580734
2019,WA,All ages,speed_fines,Police issued,102262
2020,ACT,All ages,speed_fines,Fixed or mobile camera,57612
2020,NSW,All ages,speed_fines,Fixed or mobile camera,707453
2020,NSW,All ages,speed_fines,Police issued,207863
2020,NT,All ages,speed_fines,Fixed or mobile camera,33009
2020,NT,All ages,speed_fines,Police issued,7912
2020,QLD,All ages,speed_fines,Fixed or mobile camera,779069
2020,QLD,All ages,speed_fines,Police issued,131789
2020,SA,All ages,speed_fines,Fixed or mobile camera,175237
2020,TAS,All ages,speed_fines,Fixed or mobile camera,5430
2020,TAS,All ages,speed_fines,Police issued,35321
2020,VIC,All ages,speed_fines,Fixed or mobile camera,937192
2020,WA,All ages,speed_fines,Fixed or mobile camera,595363
2020,WA,All ages,speed_fines,Police issued,100223
2021,ACT,All ages,speed_fines,Fixed or mobile camera,113807
2021,NSW,All ages,speed_fines,Fixed or mobile camera,1273155
2021,NSW,All ages,speed_fines,Police issued,179465
2021,NT,All ages,speed_fines,Fixed or mobile camera,31997
2021,NT,All ages,speed_fines,Police issued,6651
2021,QLD,All ages,speed_fines,Fixed or mobile camera,865513
2021,QLD,All ages,speed_fines,Police issued,113413
2021,SA,All ages,speed_fines,Fixed or mobile camera,202693
2021,TAS,All ages,speed_fines,Fixed or mobile camera,4244
2021,TAS,All ages,speed_fines,Police issued,34984
2021,VIC,All ages,speed_fines,Fixed or mobile camera,1231672
2021,WA,All ages,speed_fines,Fixed or mobile camera,734701
2021,WA,All ages,speed_fines,Police issued,74843
2022,NSW,All ages,speed_fines,Fixed or mobile camera,1053321
2022,NSW,All ages,speed_fines,Police issued,164275
2022,NT,All ages,speed_fines,Fixed or mobile camera,27390
2022,NT,All ages,speed_fines,Police issued,6252
2022,QLD,All ages,speed_fines,Fixed or mobile camera,777226
2022,QLD,All ages,speed_fines,Police issued,72173
2022,SA,All ages,speed_fines,Fixed or mobile camera,157432
2022,SA,All ages,speed_fines,Police issued,28764
2022,TAS,All ages,speed_fines,Fixed or mobile camera,14023
2022,TAS,All ages,speed_fines,Police issued,28714
2022,VIC,All ages,speed_fines,Fixed or mobile camera,1255302
2022,VIC,All ages,speed_fines,Police issued,122929
2022,WA,All ages,speed_fines,Fixed or mobile camera,775750
2022,WA,All ages,speed_fines,Police issued,67791
2023,ACT,0-16,speed_fines,Fixed camera,1
2023,ACT,0-16,speed_fines,Police issued,2
2023,ACT,17-25,speed_fines,Fixed camera,559
2023,ACT,17-25,speed_fines,Mobile camera,143
2023,ACT,17-25,speed_fines,Police issued,59
2023,ACT,26-39,speed_fines,Fixed camera,1550
2023,ACT,26-39,speed_fines,Mobile camera,313
2023,ACT,26-39,speed_fines,Police issued,98
2023,ACT,40-64,speed_fines,Fixed camera,2722
2023,ACT,40-64,speed_fines,Mobile camera,476
2023,ACT,40-64,speed_fines,Police issued,47
2023,ACT,65 and over,speed_fines,Fixed camera,836
2023,ACT,65 and over,speed_fines,Mobile camera,148
2023,ACT,65 and over,speed_fines,Police issued,5
2023,NSW,0-16,speed_fines,Police issued,5
2023,NSW,17-25,speed_fines,Police issued,1508
2023,NSW,26-39,speed_fines,Police issued,2428
2023,NSW,40-64,speed_fines,Police issued,2435
2023,NSW,65 and over,speed_fines,Police issued,485
2023,NSW,0-16,speed_fines,Police issued,4
2023,NSW,17-25,speed_fines,Police issued,1655
2023,NSW,26-39,speed_fines,Police issued,1989
2023,NSW,40-64,speed_fines,Police issued,1746
2023,NSW,65 and over,speed_fines,Police issued,252
2023,NSW,0-16,speed_fines,Police issued,1
2023,NSW,17-25,speed_fines,Police issued,394
2023,NSW,26-39,speed_fines,Police issued,711
2023,NSW,40-64,speed_fines,Police issued,794
2023,NSW,65 and over,speed_fines,Police issued,221
2023,NSW,17-25,speed_fines,Police issued,27
2023,NSW,26-39,speed_fines,Police issued,61
2023,NSW,40-64,speed_fines,Police issued,70
2023,NSW,65 and over,speed_fines,Police issued,21
2023,NSW,17-25,speed_fines,Police issued,2
2023,NSW,26-39,speed_fines,Police issued,1
2023,NSW,40-64,speed_fines,Police issued,2
2023,NSW,65 and over,speed_fines,Police issued,1
2023,NSW,17-25,speed_fines,Police issued,2
2023,NSW,26-39,speed_fines,Police issued,10
2023,NSW,40-64,speed_fines,Police issued,5
2023,NSW,65 and over,speed_fines,Police issued,1
2023,NT,0-16,speed_fines,Mobile camera,4
2023,NT,0-16,speed_fines,Police issued,2
2023,NT,17-25,speed_fines,Mobile camera,307
2023,NT,17-25,speed_fines,Police issued,98
2023,NT,17-25,speed_fines,Red light camera,55
2023,NT,26-39,speed_fines,Mobile camera,649
2023,NT,26-39,speed_fines,Police issued,141
2023,NT,26-39,speed_fines,Red light camera,207
2023,NT,40-64,speed_fines,Mobile camera,710
2023,NT,40-64,speed_fines,Police issued,126
2023,NT,40-64,speed_fines,Red light camera,301
2023,NT,65 and over,speed_fines,Mobile camera,159
2023,NT,65 and over,speed_fines,Police issued,20
2023,NT,65 and over,speed_fines,Red light camera,70
2023,SA,17-25,speed_fines,Fixed camera,483
2023,SA,17-25,speed_fines,Mobile camera,885
2023,SA,17-25,speed_fines,Police issued,710
2023,SA,26-39,speed_fines,Fixed camera,1229
2023,SA,26-39,speed_fines,Mobile camera,2462
2023,SA,26-39,speed_fines,Police issued,1230
2023,SA,40-64,speed_fines,Fixed camera,2426
2023,SA,40-64,speed_fines,Mobile camera,4161
2023,SA,40-64,speed_fines,Police issued,1428
2023,SA,65 and over,speed_fines,Fixed camera,996
2023,SA,65 and over,speed_fines,Mobile camera,1310
2023,SA,65 and over,speed_fines,Police issued,355
2023,TAS,17-25,speed_fines,Fixed or mobile camera,577
2023,TAS,17-25,speed_fines,Police issued,447
2023,TAS,26-39,speed_fines,Fixed or mobile camera,1568
2023,TAS,26-39,speed_fines,Police issued,736
2023,TAS,40-64,speed_fines,Fixed or mobile camera,1903
2023,TAS,40-64,speed_fines,Police issued,834
2023,TAS,65 and over,speed_fines,Fixed or mobile camera,623
2023,TAS,65 and over,speed_fines,Police issued,239
2023,VIC,17-25,speed_fines,Fixed camera,180
2023,VIC,17-25,speed_fines,Mobile camera,2125
2023,VIC,17-25,speed_fines,Police issued,820
2023,VIC,26-39,speed_fines,Fixed camera,708
2023,VIC,26-39,speed_fines,Mobile camera,10144
2023,VIC,26-39,speed_fines,Police issued,1524
2023,VIC,40-64,speed_fines,Fixed camera,1015
2023,VIC,40-64,speed_fines,Mobile camera,16192
2023,VIC,40-64,speed_fines,Police issued,1943
2023,VIC,65 and over,speed_fines,Fixed camera,303
2023,VIC,65 and over,speed_fines,Mobile camera,5052
2023,VIC,65 and over,speed_fines,Police issued,437
2023,VIC,17-25,speed_fines,Fixed camera,2784
2023,VIC,17-25,speed_fines,Mobile camera,466
2023,VIC,17-25,speed_fines,Police issued,1050
2023,VIC,26-39,speed_fines,Fixed camera,11589
2023,VIC,26-39,speed_fines,Mobile camera,1827
2023,VIC,26-39,speed_fines,Police issued,1863
2023,VIC,40-64,speed_fines,Fixed camera,19952
2023,VIC,40-64,speed_fines,Mobile camera,3350
2023,VIC,40-64,speed_fines,Police issued,1966
2023,VIC,65 and over,speed_fines,Fixed camera,5764
2023,VIC,65 and over,speed_fines,Mobile camera,1434
2023,VIC,65 and over,speed_fines,Police issued,381
2023,VIC,17-25,speed_fines,Fixed camera,1
2023,VIC,17-25,speed_fines,Mobile camera,74
2023,VIC,17-25,speed_fines,Police issued,200
2023,VIC,26-39,speed_fines,Fixed camera,10
2023,VIC,26-39,speed_fines,Mobile camera,306
2023,VIC,26-39,speed_fines,Police issued,379
2023,VIC,40-64,speed_fines,Fixed camera,17
2023,VIC,40-64,speed_fines,Mobile camera,596
2023,VIC,40-64,speed_fines,Police issued,450
2023,VIC,65 and over,speed_fines,Fixed camera,6
2023,VIC,65 and over,speed_fines,Mobile camera,283
2023,VIC,65 and over,speed_fines,Police issued,97
2023,VIC,17-25,speed_fines,Mobile camera,1
2023,VIC,17-25,speed_fines,Police issued,6
2023,VIC,26-39,speed_fines,Mobile camera,1
2023,VIC,26-39,speed_fines,Police issued,16
2023,VIC,40-64,speed_fines,Mobile camera,2
2023,VIC,40-64,speed_fines,Police issued,38
2023,VIC,65 and over,speed_fines,Police issued,8
2023,VIC,17-25,speed_fines,Fixed camera,63
2023,VIC,17-25,speed_fines,Mobile camera,68
2023,VIC,17-25,speed_fines,Police issued,9
2023,VIC,26-39,speed_fines,Fixed camera,218
2023,VIC,26-39,speed_fines,Mobile camera,252
2023,VIC,26-39,speed_fines,Police issued,23
2023,VIC,40-64,speed_fines,Fixed camera,288
2023,VIC,40-64,speed_fines,Mobile camera,364
2023,VIC,40-64,speed_fines,Police issued,18
2023,VIC,65 and over,speed_fines,Fixed camera,62
2023,VIC,65 and over,speed_fines,Mobile camera,117
2023,VIC,65 and over,speed_fines,Police issued,1
2023,WA,0-16,speed_fines,Mobile camera,1
2023,WA,17-25,speed_fines,Average speed camera,229
2023,WA,17-25,speed_fines,Fixed camera,1325
2023,WA,17-25,speed_fines,Mobile camera,3685
2023,WA,17-25,speed_fines,Police issued,916
2023,WA,17-25,speed_fines,Red light camera,893
2023,WA,26-39,speed_fines,Average speed camera,471
2023,WA,26-39,speed_fines,Fixed camera,4272
2023,WA,26-39,speed_fines,Mobile camera,9352
2023,WA,26-39,speed_fines,Police issued,1913
2023,WA,26-39,speed_fines,Red light camera,3494
2023,WA,40-64,speed_fines,Average speed camera,546
2023,WA,40-64,speed_fines,Fixed camera,6412
2023,WA,40-64,speed_fines,Mobile camera,13530
2023,WA,40-64,speed_fines,Police issued,2201
2023,WA,40-64,speed_fines,Red light camera,7450
2023,WA,65 and over,speed_fines,Average speed camera,85
2023,WA,65 and over,speed_fines,Fixed camera,1618
2023,WA,65 and over,speed_fines,Mobile camera,3317
2023,WA,65 and over,speed_fines,Police issued,401
2023,WA,65 and over,speed_fines,Red light camera,2027
2023,ACT,0-16,speed_fines,Fixed camera,1
2023,ACT,0-16,speed_fines,Police issued,1
2023,ACT,17-25,speed_fines,Fixed camera,508
2023,ACT,17-25,speed_fines,Mobile camera,220
2023,ACT,17-25,speed_fines,Police issued,27
2023,ACT,26-39,speed_fines,Fixed camera,1149
2023,ACT,26-39,speed_fines,Mobile camera,463
2023,ACT,26-39,speed_fines,Police issued,52
2023,ACT,40-64,speed_fines,Fixed camera,2115
2023,ACT,40-64,speed_fines,Mobile camera,582
2023,ACT,40-64,speed_fines,Police issued,33
2023,ACT,65 and over,speed_fines,Fixed camera,735
2023,ACT,65 and over,speed_fines,Mobile camera,243
2023,ACT,65 and over,speed_fines,Police issued,4
2023,NSW,0-16,speed_fines,Police issued,2
2023,NSW,17-25,speed_fines,Police issued,1213
2023,NSW,26-39,speed_fines,Police issued,1894
